lux,waktu,esi,status,jarak
177.2,215.0,2.54,SANGAT LELAH,Jauh (>70 cm)
181.8,215.0,2.61,SANGAT LELAH,Jauh (>70 cm)
187.1,215.0,2.68,SANGAT LELAH,Jauh (>70 cm)
193.2,215.0,2.77,SANGAT LELAH,Jauh (>70 cm)
199.5,215.0,2.86,SANGAT LELAH,Jauh (>70 cm)
205.4,215.0,2.94,SANGAT LELAH,Sedang (30–70 cm)
210.9,215.0,3.02,SANGAT LELAH,Sedang (30–70 cm)
216.3,215.0,3.1,SANGAT LELAH,Sedang (30–70 cm)
221.2,215.0,3.17,SANGAT LELAH,Sedang (30–70 cm)
225.8,215.0,3.24,SANGAT LELAH,Sedang (30–70 cm)
229.9,215.0,3.29,SANGAT LELAH,Sedang (30–70 cm)
233.5,216.0,3.36,SANGAT LELAH,Sedang (30–70 cm)
236.4,216.0,3.4,SANGAT LELAH,Sedang (30–70 cm)
239.1,216.0,3.44,SANGAT LELAH,Sedang (30–70 cm)
241.9,216.0,3.48,SANGAT LELAH,Sedang (30–70 cm)
245.3,216.0,3.53,SANGAT LELAH,Sedang (30–70 cm)
249.4,216.0,3.59,SANGAT LELAH,Sedang (30–70 cm)
253.1,216.0,3.64,SANGAT LELAH,Sedang (30–70 cm)
257.1,216.0,3.7,SANGAT LELAH,Sedang (30–70 cm)
262.2,216.0,3.78,SANGAT LELAH,Sedang (30–70 cm)
268.8,216.0,3.87,SANGAT LELAH,Sedang (30–70 cm)
276.1,216.0,3.98,SANGAT LELAH,Sedang (30–70 cm)
282.8,217.0,4.09,SANGAT LELAH,Sedang (30–70 cm)
290.3,217.0,4.2,SANGAT LELAH,Sedang (30–70 cm)
298.4,217.0,4.32,SANGAT LELAH,Sedang (30–70 cm)
306.8,217.0,4.44,SANGAT LELAH,Sedang (30–70 cm)
314.6,217.0,4.55,SANGAT LELAH,Sedang (30–70 cm)
322.3,217.0,4.66,SANGAT LELAH,Sedang (30–70 cm)
329.5,217.0,4.77,SANGAT LELAH,Sedang (30–70 cm)
336.7,217.0,4.87,SANGAT LELAH,Sedang (30–70 cm)
343.4,217.0,4.97,SANGAT LELAH,Sedang (30–70 cm)
349.7,217.0,5.06,SANGAT LELAH,Sedang (30–70 cm)
354.8,217.0,5.13,SANGAT LELAH,Sedang (30–70 cm)
359.0,218.0,5.22,SANGAT LELAH,Sedang (30–70 cm)
362.9,218.0,5.27,SANGAT LELAH,Sedang (30–70 cm)
366.3,218.0,5.32,SANGAT LELAH,Sedang (30–70 cm)
369.4,218.0,5.37,SANGAT LELAH,Sedang (30–70 cm)
372.2,218.0,5.41,SANGAT LELAH,Sedang (30–70 cm)
373.1,218.0,5.42,SANGAT LELAH,Sedang (30–70 cm)
373.9,218.0,5.43,SANGAT LELAH,Sedang (30–70 cm)
373.5,218.0,5.43,SANGAT LELAH,Sedang (30–70 cm)
372.8,218.0,5.42,SANGAT LELAH,Sedang (30–70 cm)
371.2,218.0,5.4,SANGAT LELAH,Sedang (30–70 cm)
369.8,218.0,5.37,SANGAT LELAH,Sedang (30–70 cm)
367.5,219.0,5.37,SANGAT LELAH,Sedang (30–70 cm)
366.1,219.0,5.35,SANGAT LELAH,Sedang (30–70 cm)
366.1,219.0,5.34,SANGAT LELAH,Sedang (30–70 cm)
366.0,219.0,5.34,SANGAT LELAH,Sedang (30–70 cm)
366.4,219.0,5.35,SANGAT LELAH,Sedang (30–70 cm)
368.3,219.0,5.38,SANGAT LELAH,Sedang (30–70 cm)
372.2,219.0,5.43,SANGAT LELAH,Sedang (30–70 cm)
375.8,219.0,5.49,SANGAT LELAH,Sedang (30–70 cm)
382.8,219.0,5.59,SANGAT LELAH,Sedang (30–70 cm)
391.7,219.0,5.72,SANGAT LELAH,Sedang (30–70 cm)
402.8,219.0,5.88,SANGAT LELAH,Sedang (30–70 cm)
415.4,220.0,6.09,SANGAT LELAH,Sedang (30–70 cm)
427.1,220.0,6.26,SANGAT LELAH,Sedang (30–70 cm)
439.2,220.0,6.44,SANGAT LELAH,Sedang (30–70 cm)
450.8,220.0,6.61,SANGAT LELAH,Sedang (30–70 cm)
460.6,220.0,6.75,SANGAT LELAH,Sedang (30–70 cm)
469.5,220.0,6.89,SANGAT LELAH,Sedang (30–70 cm)
477.2,220.0,7.0,SANGAT LELAH,Sedang (30–70 cm)
483.9,220.0,7.1,SANGAT LELAH,Sedang (30–70 cm)
491.3,220.0,7.21,SANGAT LELAH,Sedang (30–70 cm)
498.0,220.0,7.3,SANGAT LELAH,Sedang (30–70 cm)
507.6,220.0,7.44,SANGAT LELAH,Dekat (<30 cm)
519.8,221.0,7.66,SANGAT LELAH,Dekat (<30 cm)
533.3,221.0,7.86,SANGAT LELAH,Dekat (<30 cm)
545.8,221.0,8.04,SANGAT LELAH,Dekat (<30 cm)
563.4,221.0,8.3,SANGAT LELAH,Dekat (<30 cm)
586.0,221.0,8.63,SANGAT LELAH,Dekat (<30 cm)
609.5,221.0,8.98,SANGAT LELAH,Dekat (<30 cm)
635.3,221.0,9.36,SANGAT LELAH,Dekat (<30 cm)
661.1,221.0,9.74,SANGAT LELAH,Dekat (<30 cm)
685.7,221.0,10.1,SANGAT LELAH,Dekat (<30 cm)
708.3,221.0,10.44,SANGAT LELAH,Dekat (<30 cm)
729.5,221.0,10.75,SANGAT LELAH,Dekat (<30 cm)
749.0,221.0,11.03,SANGAT LELAH,Dekat (<30 cm)
768.0,222.0,11.37,SANGAT LELAH,Dekat (<30 cm)
785.5,222.0,11.63,SANGAT LELAH,Dekat (<30 cm)
803.0,222.0,11.88,SANGAT LELAH,Dekat (<30 cm)
825.4,222.0,12.22,SANGAT LELAH,Dekat (<30 cm)
851.0,222.0,12.59,SANGAT LELAH,Dekat (<30 cm)
875.8,222.0,12.96,SANGAT LELAH,Dekat (<30 cm)
906.7,222.0,13.42,SANGAT LELAH,Dekat (<30 cm)
935.8,222.0,13.85,SANGAT LELAH,Dekat (<30 cm)
962.5,222.0,14.25,SANGAT LELAH,Dekat (<30 cm)
991.8,222.0,14.68,SANGAT LELAH,Dekat (<30 cm)
1018.4,222.0,15.07,SANGAT LELAH,Dekat (<30 cm)
1040.8,222.0,15.4,SANGAT LELAH,Dekat (<30 cm)
1061.3,223.0,15.78,SANGAT LELAH,Dekat (<30 cm)
1079.8,223.0,16.05,SANGAT LELAH,Dekat (<30 cm)
1089.2,223.0,16.19,SANGAT LELAH,Dekat (<30 cm)
1091.3,223.0,16.22,SANGAT LELAH,Dekat (<30 cm)
1093.2,223.0,16.25,SANGAT LELAH,Dekat (<30 cm)
1085.7,223.0,16.14,SANGAT LELAH,Dekat (<30 cm)
1070.5,223.0,15.91,SANGAT LELAH,Dekat (<30 cm)
1047.5,223.0,15.57,SANGAT LELAH,Dekat (<30 cm)
1026.4,223.0,15.26,SANGAT LELAH,Dekat (<30 cm)
998.3,223.0,14.84,SANGAT LELAH,Dekat (<30 cm)
966.5,223.0,14.37,SANGAT LELAH,Dekat (<30 cm)
937.1,223.0,13.93,SANGAT LELAH,Dekat (<30 cm)
903.7,224.0,13.5,SANGAT LELAH,Dekat (<30 cm)
868.2,224.0,12.97,SANGAT LELAH,Dekat (<30 cm)
832.9,224.0,12.44,SANGAT LELAH,Dekat (<30 cm)
800.4,224.0,11.95,SANGAT LELAH,Dekat (<30 cm)
767.8,224.0,11.47,SANGAT LELAH,Dekat (<30 cm)
735.0,224.0,10.98,SANGAT LELAH,Dekat (<30 cm)
703.2,224.0,10.5,SANGAT LELAH,Dekat (<30 cm)
673.9,224.0,10.06,SANGAT LELAH,Dekat (<30 cm)
645.9,224.0,9.65,SANGAT LELAH,Dekat (<30 cm)
619.0,224.0,9.24,SANGAT LELAH,Dekat (<30 cm)
594.1,224.0,8.87,SANGAT LELAH,Dekat (<30 cm)
570.5,224.0,8.52,SANGAT LELAH,Dekat (<30 cm)
548.4,225.0,8.23,SANGAT LELAH,Dekat (<30 cm)
527.5,225.0,7.91,SANGAT LELAH,Dekat (<30 cm)
508.3,225.0,7.62,SANGAT LELAH,Dekat (<30 cm)
489.8,225.0,7.35,SANGAT LELAH,Sedang (30–70 cm)
472.0,225.0,7.08,SANGAT LELAH,Sedang (30–70 cm)
454.9,225.0,6.82,SANGAT LELAH,Sedang (30–70 cm)
439.3,225.0,6.59,SANGAT LELAH,Sedang (30–70 cm)
424.5,225.0,6.37,SANGAT LELAH,Sedang (30–70 cm)
410.5,225.0,6.16,SANGAT LELAH,Sedang (30–70 cm)
397.1,225.0,5.96,SANGAT LELAH,Sedang (30–70 cm)
384.8,225.0,5.77,SANGAT LELAH,Sedang (30–70 cm)
372.8,225.0,5.59,SANGAT LELAH,Sedang (30–70 cm)
360.8,226.0,5.44,SANGAT LELAH,Sedang (30–70 cm)
348.8,226.0,5.25,SANGAT LELAH,Sedang (30–70 cm)
336.5,226.0,5.07,SANGAT LELAH,Sedang (30–70 cm)
325.3,226.0,4.9,SANGAT LELAH,Sedang (30–70 cm)
313.6,226.0,4.73,SANGAT LELAH,Sedang (30–70 cm)
301.9,226.0,4.55,SANGAT LELAH,Sedang (30–70 cm)
290.3,226.0,4.37,SANGAT LELAH,Sedang (30–70 cm)
279.6,226.0,4.21,SANGAT LELAH,Sedang (30–70 cm)
269.1,226.0,4.06,SANGAT LELAH,Sedang (30–70 cm)
259.1,226.0,3.9,SANGAT LELAH,Sedang (30–70 cm)
249.8,226.0,3.76,SANGAT LELAH,Sedang (30–70 cm)
241.2,227.0,3.65,SANGAT LELAH,Sedang (30–70 cm)
233.5,227.0,3.53,SANGAT LELAH,Sedang (30–70 cm)
226.3,227.0,3.42,SANGAT LELAH,Sedang (30–70 cm)
219.5,227.0,3.32,SANGAT LELAH,Sedang (30–70 cm)
213.3,227.0,3.23,SANGAT LELAH,Sedang (30–70 cm)
207.5,227.0,3.14,SANGAT LELAH,Sedang (30–70 cm)
202.1,227.0,3.06,SANGAT LELAH,Sedang (30–70 cm)
196.9,227.0,2.98,SANGAT LELAH,Jauh (>70 cm)
192.1,227.0,2.91,SANGAT LELAH,Jauh (>70 cm)
187.4,227.0,2.84,SANGAT LELAH,Jauh (>70 cm)
182.8,227.0,2.77,SANGAT LELAH,Jauh (>70 cm)
178.0,227.0,2.69,SANGAT LELAH,Jauh (>70 cm)
173.7,228.0,2.64,SANGAT LELAH,Jauh (>70 cm)
169.0,228.0,2.57,SANGAT LELAH,Jauh (>70 cm)
164.1,228.0,2.49,SANGAT LELAH,Jauh (>70 cm)
159.7,228.0,2.43,SANGAT LELAH,Jauh (>70 cm)
155.2,228.0,2.36,SANGAT LELAH,Jauh (>70 cm)
151.2,228.0,2.3,SANGAT LELAH,Jauh (>70 cm)
147.6,228.0,2.24,SANGAT LELAH,Jauh (>70 cm)
144.4,228.0,2.19,SANGAT LELAH,Jauh (>70 cm)
141.3,228.0,2.15,SANGAT LELAH,Jauh (>70 cm)
138.6,228.0,2.11,SANGAT LELAH,Jauh (>70 cm)
136.0,228.0,2.07,SANGAT LELAH,Jauh (>70 cm)
133.7,228.0,2.03,SANGAT LELAH,Jauh (>70 cm)
131.4,229.0,2.01,SANGAT LELAH,Jauh (>70 cm)
129.3,229.0,1.97,LELAH,Jauh (>70 cm)
127.3,229.0,1.94,LELAH,Jauh (>70 cm)
125.3,229.0,1.91,LELAH,Jauh (>70 cm)
123.3,229.0,1.88,LELAH,Jauh (>70 cm)
121.5,229.0,1.86,LELAH,Jauh (>70 cm)
119.7,229.0,1.83,LELAH,Jauh (>70 cm)
117.9,229.0,1.8,LELAH,Jauh (>70 cm)
116.1,229.0,1.77,LELAH,Jauh (>70 cm)
114.3,229.0,1.74,LELAH,Jauh (>70 cm)
112.6,229.0,1.72,LELAH,Jauh (>70 cm)
110.9,229.0,1.69,LELAH,Jauh (>70 cm)
109.1,229.0,1.67,LELAH,Jauh (>70 cm)
107.5,230.0,1.65,LELAH,Jauh (>70 cm)
106.0,230.0,1.63,LELAH,Jauh (>70 cm)
104.5,230.0,1.6,LELAH,Jauh (>70 cm)
103.1,230.0,1.58,LELAH,Jauh (>70 cm)
101.9,230.0,1.56,LELAH,Jauh (>70 cm)
100.7,230.0,1.54,LELAH,Jauh (>70 cm)
99.7,230.0,1.53,LELAH,Jauh (>70 cm)
98.6,230.0,1.51,LELAH,Jauh (>70 cm)
97.8,230.0,1.5,LELAH,Jauh (>70 cm)
96.9,230.0,1.49,LELAH,Jauh (>70 cm)
96.2,230.0,1.47,LELAH,Jauh (>70 cm)
95.4,230.0,1.46,LELAH,Jauh (>70 cm)
94.7,230.0,1.45,LELAH,Jauh (>70 cm)
94.0,231.0,1.45,LELAH,Jauh (>70 cm)
93.4,231.0,1.44,LELAH,Jauh (>70 cm)
92.6,231.0,1.43,LELAH,Jauh (>70 cm)
91.8,231.0,1.41,LELAH,Jauh (>70 cm)
91.1,231.0,1.4,LELAH,Jauh (>70 cm)
90.2,231.0,1.39,LELAH,Jauh (>70 cm)
89.3,231.0,1.38,LELAH,Jauh (>70 cm)
88.4,231.0,1.36,LELAH,Jauh (>70 cm)
87.5,231.0,1.35,LELAH,Jauh (>70 cm)
86.9,231.0,1.34,LELAH,Jauh (>70 cm)
86.3,231.0,1.33,LELAH,Jauh (>70 cm)
85.8,231.0,1.32,LELAH,Jauh (>70 cm)
85.3,231.0,1.31,LELAH,Jauh (>70 cm)
84.9,232.0,1.31,LELAH,Jauh (>70 cm)
84.5,232.0,1.31,LELAH,Jauh (>70 cm)
84.1,232.0,1.3,LELAH,Jauh (>70 cm)
83.9,232.0,1.3,LELAH,Jauh (>70 cm)
83.7,232.0,1.29,LELAH,Jauh (>70 cm)
83.5,232.0,1.29,LELAH,Jauh (>70 cm)
83.4,232.0,1.29,LELAH,Jauh (>70 cm)
83.3,232.0,1.29,LELAH,Jauh (>70 cm)
83.2,232.0,1.29,LELAH,Jauh (>70 cm)
83.2,232.0,1.29,LELAH,Jauh (>70 cm)
83.2,232.0,1.29,LELAH,Jauh (>70 cm)
83.1,232.0,1.29,LELAH,Jauh (>70 cm)
83.1,232.0,1.29,LELAH,Jauh (>70 cm)
83.2,233.0,1.29,LELAH,Jauh (>70 cm)
83.3,233.0,1.29,LELAH,Jauh (>70 cm)
83.4,233.0,1.3,LELAH,Jauh (>70 cm)
83.6,233.0,1.3,LELAH,Jauh (>70 cm)
83.9,233.0,1.3,LELAH,Jauh (>70 cm)
84.7,233.0,1.32,LELAH,Jauh (>70 cm)
85.4,233.0,1.33,LELAH,Jauh (>70 cm)
86.4,233.0,1.34,LELAH,Jauh (>70 cm)
87.8,233.0,1.36,LELAH,Jauh (>70 cm)
89.0,233.0,1.38,LELAH,Jauh (>70 cm)
90.7,233.0,1.41,LELAH,Jauh (>70 cm)
92.7,233.0,1.44,LELAH,Jauh (>70 cm)
94.6,233.0,1.47,LELAH,Jauh (>70 cm)
96.5,234.0,1.51,LELAH,Jauh (>70 cm)
98.7,234.0,1.54,LELAH,Jauh (>70 cm)
100.8,234.0,1.57,LELAH,Jauh (>70 cm)
103.1,234.0,1.61,LELAH,Jauh (>70 cm)
105.4,234.0,1.64,LELAH,Jauh (>70 cm)
107.9,234.0,1.68,LELAH,Jauh (>70 cm)
111.0,234.0,1.73,LELAH,Jauh (>70 cm)
113.9,234.0,1.78,LELAH,Jauh (>70 cm)
117.2,234.0,1.83,LELAH,Jauh (>70 cm)
120.7,234.0,1.88,LELAH,Jauh (>70 cm)
124.0,234.0,1.93,LELAH,Jauh (>70 cm)
127.9,234.0,1.99,LELAH,Jauh (>70 cm)
132.4,234.0,2.07,SANGAT LELAH,Jauh (>70 cm)
136.7,235.0,2.14,SANGAT LELAH,Jauh (>70 cm)
141.9,235.0,2.22,SANGAT LELAH,Jauh (>70 cm)
147.8,235.0,2.32,SANGAT LELAH,Jauh (>70 cm)
154.3,235.0,2.42,SANGAT LELAH,Jauh (>70 cm)
160.2,235.0,2.51,SANGAT LELAH,Jauh (>70 cm)
166.4,235.0,2.61,SANGAT LELAH,Jauh (>70 cm)
172.6,235.0,2.7,SANGAT LELAH,Jauh (>70 cm)
178.3,235.0,2.79,SANGAT LELAH,Jauh (>70 cm)
183.5,235.0,2.88,SANGAT LELAH,Jauh (>70 cm)
188.5,235.0,2.95,SANGAT LELAH,Jauh (>70 cm)
193.6,235.0,3.03,SANGAT LELAH,Jauh (>70 cm)
198.4,235.0,3.11,SANGAT LELAH,Jauh (>70 cm)
203.1,236.0,3.2,SANGAT LELAH,Sedang (30–70 cm)
207.8,236.0,3.27,SANGAT LELAH,Sedang (30–70 cm)
214.3,236.0,3.37,SANGAT LELAH,Sedang (30–70 cm)
220.8,236.0,3.47,SANGAT LELAH,Sedang (30–70 cm)
230.1,236.0,3.62,SANGAT LELAH,Sedang (30–70 cm)
240.6,236.0,3.79,SANGAT LELAH,Sedang (30–70 cm)
251.9,236.0,3.96,SANGAT LELAH,Sedang (30–70 cm)
262.3,236.0,4.13,SANGAT LELAH,Sedang (30–70 cm)
273.8,236.0,4.31,SANGAT LELAH,Sedang (30–70 cm)
286.3,236.0,4.5,SANGAT LELAH,Sedang (30–70 cm)
298.6,236.0,4.7,SANGAT LELAH,Sedang (30–70 cm)
309.9,237.0,4.9,SANGAT LELAH,Sedang (30–70 cm)
319.4,237.0,5.05,SANGAT LELAH,Sedang (30–70 cm)
327.5,237.0,5.17,SANGAT LELAH,Sedang (30–70 cm)
335.1,237.0,5.29,SANGAT LELAH,Sedang (30–70 cm)
342.1,237.0,5.4,SANGAT LELAH,Sedang (30–70 cm)
349.0,237.0,5.51,SANGAT LELAH,Sedang (30–70 cm)
357.7,237.0,5.65,SANGAT LELAH,Sedang (30–70 cm)
368.8,237.0,5.83,SANGAT LELAH,Sedang (30–70 cm)
381.9,237.0,6.03,SANGAT LELAH,Sedang (30–70 cm)
394.0,237.0,6.23,SANGAT LELAH,Sedang (30–70 cm)
412.2,237.0,6.51,SANGAT LELAH,Sedang (30–70 cm)
435.1,238.0,6.9,SANGAT LELAH,Sedang (30–70 cm)
458.6,238.0,7.28,SANGAT LELAH,Sedang (30–70 cm)
480.2,238.0,7.62,SANGAT LELAH,Sedang (30–70 cm)
500.6,238.0,7.94,SANGAT LELAH,Dekat (<30 cm)
520.0,238.0,8.25,SANGAT LELAH,Dekat (<30 cm)
538.4,238.0,8.54,SANGAT LELAH,Dekat (<30 cm)
555.3,238.0,8.81,SANGAT LELAH,Dekat (<30 cm)
570.6,238.0,9.05,SANGAT LELAH,Dekat (<30 cm)
584.3,238.0,9.27,SANGAT LELAH,Dekat (<30 cm)
597.0,238.0,9.47,SANGAT LELAH,Dekat (<30 cm)
609.9,238.0,9.68,SANGAT LELAH,Dekat (<30 cm)
626.5,238.0,9.94,SANGAT LELAH,Dekat (<30 cm)
648.6,239.0,10.33,SANGAT LELAH,Dekat (<30 cm)
668.9,239.0,10.66,SANGAT LELAH,Dekat (<30 cm)
697.3,239.0,11.11,SANGAT LELAH,Dekat (<30 cm)
730.6,239.0,11.64,SANGAT LELAH,Dekat (<30 cm)
766.5,239.0,12.21,SANGAT LELAH,Dekat (<30 cm)
799.5,239.0,12.74,SANGAT LELAH,Dekat (<30 cm)
834.9,239.0,13.3,SANGAT LELAH,Dekat (<30 cm)
870.4,239.0,13.87,SANGAT LELAH,Dekat (<30 cm)
903.0,239.0,14.39,SANGAT LELAH,Dekat (<30 cm)
922.9,239.0,14.7,SANGAT LELAH,Dekat (<30 cm)
928.4,239.0,14.79,SANGAT LELAH,Dekat (<30 cm)
925.6,239.0,14.75,SANGAT LELAH,Dekat (<30 cm)
923.1,240.0,14.77,SANGAT LELAH,Dekat (<30 cm)
915.1,240.0,14.64,SANGAT LELAH,Dekat (<30 cm)
898.1,240.0,14.37,SANGAT LELAH,Dekat (<30 cm)
867.2,240.0,13.88,SANGAT LELAH,Dekat (<30 cm)
838.8,240.0,13.42,SANGAT LELAH,Dekat (<30 cm)
804.5,240.0,12.87,SANGAT LELAH,Dekat (<30 cm)
772.8,240.0,12.37,SANGAT LELAH,Dekat (<30 cm)
743.0,240.0,11.89,SANGAT LELAH,Dekat (<30 cm)
715.1,240.0,11.44,SANGAT LELAH,Dekat (<30 cm)
685.2,240.0,10.96,SANGAT LELAH,Dekat (<30 cm)
653.9,240.0,10.46,SANGAT LELAH,Dekat (<30 cm)
625.1,240.0,10.0,SANGAT LELAH,Dekat (<30 cm)
597.7,241.0,9.6,SANGAT LELAH,Dekat (<30 cm)
573.7,241.0,9.22,SANGAT LELAH,Dekat (<30 cm)
553.5,241.0,8.89,SANGAT LELAH,Dekat (<30 cm)
534.8,241.0,8.59,SANGAT LELAH,Dekat (<30 cm)
519.7,241.0,8.35,SANGAT LELAH,Dekat (<30 cm)
509.0,241.0,8.18,SANGAT LELAH,Dekat (<30 cm)
501.8,241.0,8.06,SANGAT LELAH,Dekat (<30 cm)
495.8,241.0,7.97,SANGAT LELAH,Sedang (30–70 cm)
493.4,241.0,7.93,SANGAT LELAH,Sedang (30–70 cm)
493.3,241.0,7.93,SANGAT LELAH,Sedang (30–70 cm)
494.3,241.0,7.94,SANGAT LELAH,Sedang (30–70 cm)
495.2,241.0,7.96,SANGAT LELAH,Sedang (30–70 cm)
496.5,242.0,8.01,SANGAT LELAH,Sedang (30–70 cm)
497.5,242.0,8.03,SANGAT LELAH,Sedang (30–70 cm)
499.0,242.0,8.05,SANGAT LELAH,Sedang (30–70 cm)
500.4,242.0,8.07,SANGAT LELAH,Dekat (<30 cm)
503.5,242.0,8.12,SANGAT LELAH,Dekat (<30 cm)
508.5,242.0,8.2,SANGAT LELAH,Dekat (<30 cm)
518.2,242.0,8.36,SANGAT LELAH,Dekat (<30 cm)
527.2,242.0,8.51,SANGAT LELAH,Dekat (<30 cm)
541.1,242.0,8.73,SANGAT LELAH,Dekat (<30 cm)
558.1,242.0,9.0,SANGAT LELAH,Dekat (<30 cm)
573.8,242.0,9.26,SANGAT LELAH,Dekat (<30 cm)
595.1,242.0,9.6,SANGAT LELAH,Dekat (<30 cm)
619.3,243.0,10.03,SANGAT LELAH,Dekat (<30 cm)
641.7,243.0,10.4,SANGAT LELAH,Dekat (<30 cm)
662.3,243.0,10.73,SANGAT LELAH,Dekat (<30 cm)
681.9,243.0,11.05,SANGAT LELAH,Dekat (<30 cm)
698.1,243.0,11.31,SANGAT LELAH,Dekat (<30 cm)
711.2,243.0,11.52,SANGAT LELAH,Dekat (<30 cm)
722.9,243.0,11.71,SANGAT LELAH,Dekat (<30 cm)
734.9,243.0,11.91,SANGAT LELAH,Dekat (<30 cm)
722.2,243.0,11.7,SANGAT LELAH,Dekat (<30 cm)
710.5,243.0,11.51,SANGAT LELAH,Dekat (<30 cm)
657.4,243.0,10.65,SANGAT LELAH,Dekat (<30 cm)
608.6,243.0,9.86,SANGAT LELAH,Dekat (<30 cm)
563.9,244.0,9.17,SANGAT LELAH,Dekat (<30 cm)
522.7,244.0,8.5,SANGAT LELAH,Dekat (<30 cm)
484.9,244.0,7.89,SANGAT LELAH,Sedang (30–70 cm)
450.2,244.0,7.32,SANGAT LELAH,Sedang (30–70 cm)
418.1,244.0,6.8,SANGAT LELAH,Sedang (30–70 cm)
388.6,244.0,6.32,SANGAT LELAH,Sedang (30–70 cm)
361.4,244.0,5.88,SANGAT LELAH,Sedang (30–70 cm)
336.4,244.0,5.47,SANGAT LELAH,Sedang (30–70 cm)
313.5,244.0,5.1,SANGAT LELAH,Sedang (30–70 cm)
292.4,244.0,4.76,SANGAT LELAH,Sedang (30–70 cm)
273.1,244.0,4.44,SANGAT LELAH,Sedang (30–70 cm)
255.4,244.0,4.15,SANGAT LELAH,Sedang (30–70 cm)
239.1,245.0,3.91,SANGAT LELAH,Sedang (30–70 cm)
224.1,245.0,3.66,SANGAT LELAH,Sedang (30–70 cm)
210.4,245.0,3.44,SANGAT LELAH,Sedang (30–70 cm)
197.7,245.0,3.23,SANGAT LELAH,Jauh (>70 cm)
186.0,245.0,3.04,SANGAT LELAH,Jauh (>70 cm)
175.2,245.0,2.86,SANGAT LELAH,Jauh (>70 cm)
165.4,245.0,2.7,SANGAT LELAH,Jauh (>70 cm)
156.5,245.0,2.56,SANGAT LELAH,Jauh (>70 cm)
148.3,245.0,2.42,SANGAT LELAH,Jauh (>70 cm)
140.7,245.0,2.3,SANGAT LELAH,Jauh (>70 cm)
133.9,245.0,2.19,SANGAT LELAH,Jauh (>70 cm)
127.8,245.0,2.09,SANGAT LELAH,Jauh (>70 cm)
122.2,246.0,2.0,SANGAT LELAH,Jauh (>70 cm)
117.0,246.0,1.92,LELAH,Jauh (>70 cm)
112.4,246.0,1.84,LELAH,Jauh (>70 cm)
108.0,246.0,1.77,LELAH,Jauh (>70 cm)
104.3,246.0,1.71,LELAH,Jauh (>70 cm)
101.0,246.0,1.66,LELAH,Jauh (>70 cm)
98.0,246.0,1.61,LELAH,Jauh (>70 cm)
95.1,246.0,1.56,LELAH,Jauh (>70 cm)
92.5,246.0,1.52,LELAH,Jauh (>70 cm)
90.1,246.0,1.48,LELAH,Jauh (>70 cm)
87.9,246.0,1.44,LELAH,Jauh (>70 cm)
85.8,246.0,1.41,LELAH,Jauh (>70 cm)
83.8,246.0,1.37,LELAH,Jauh (>70 cm)
81.9,247.0,1.35,LELAH,Jauh (>70 cm)
80.0,247.0,1.32,LELAH,Jauh (>70 cm)
78.3,247.0,1.29,LELAH,Jauh (>70 cm)
76.6,247.0,1.26,LELAH,Jauh (>70 cm)
75.0,247.0,1.23,LELAH,Jauh (>70 cm)
73.0,247.0,1.2,LELAH,Jauh (>70 cm)
70.3,247.0,1.16,LELAH,Jauh (>70 cm)
67.8,247.0,1.12,LELAH,Jauh (>70 cm)
64.2,247.0,1.06,LELAH,Jauh (>70 cm)
63.2,247.0,1.04,LELAH,Jauh (>70 cm)
62.3,247.0,1.03,LELAH,Jauh (>70 cm)
60.8,247.0,1.0,LELAH,Jauh (>70 cm)
58.2,247.0,0.96,MULAI LELAH,Jauh (>70 cm)
55.9,248.0,0.92,MULAI LELAH,Jauh (>70 cm)
56.4,248.0,0.93,MULAI LELAH,Jauh (>70 cm)
55.9,248.0,0.92,MULAI LELAH,Jauh (>70 cm)
55.5,248.0,0.92,MULAI LELAH,Jauh (>70 cm)
55.8,248.0,0.92,MULAI LELAH,Jauh (>70 cm)
56.2,248.0,0.93,MULAI LELAH,Jauh (>70 cm)
56.9,248.0,0.94,MULAI LELAH,Jauh (>70 cm)
58.6,248.0,0.97,MULAI LELAH,Jauh (>70 cm)
60.7,248.0,1.0,LELAH,Jauh (>70 cm)
62.6,248.0,1.04,LELAH,Jauh (>70 cm)
64.4,248.0,1.07,LELAH,Jauh (>70 cm)
66.4,248.0,1.1,LELAH,Jauh (>70 cm)
68.2,248.0,1.13,LELAH,Jauh (>70 cm)
68.8,249.0,1.14,LELAH,Jauh (>70 cm)
84.8,249.0,1.41,LELAH,Jauh (>70 cm)
99.5,249.0,1.65,LELAH,Jauh (>70 cm)
211.0,249.0,3.5,SANGAT LELAH,Sedang (30–70 cm)
392.4,249.0,6.51,SANGAT LELAH,Sedang (30–70 cm)
582.0,249.0,9.66,SANGAT LELAH,Dekat (<30 cm)
756.5,249.0,12.56,SANGAT LELAH,Dekat (<30 cm)
929.9,249.0,15.44,SANGAT LELAH,Dekat (<30 cm)
1093.4,249.0,18.15,SANGAT LELAH,Dekat (<30 cm)
1244.0,249.0,20.65,SANGAT LELAH,Dekat (<30 cm)
1384.8,249.0,22.99,SANGAT LELAH,Dekat (<30 cm)
1513.8,249.0,25.13,SANGAT LELAH,Dekat (<30 cm)
1628.4,250.0,27.14,SANGAT LELAH,Dekat (<30 cm)
1733.8,250.0,28.9,SANGAT LELAH,Dekat (<30 cm)
